#entry_id	catalog	external_id	external_url	name	description	entry_type	mnm_user_id	q	matched_on	on wikidata
41716416	1070	2528-8083	https://doaj.org/toc/2528-8083	Journal of Science and Research	"Academic journal published by Universidad Técnica de Babahoyo , covering the subjects:  Technology | Science"	Q737498	458243	Q50761550	2.01803E+13	
41716417	1070	2528-830X	https://doaj.org/toc/2528-830X	Communication in Mathematical Modeling and Applications	"Academic journal published by BİSKA Bilisim Company , covering the subjects:  Technology: Technology (General): Industrial engineering. Management engineering: Applied mathematics. Quantitative methods | Science: Mathematics"	Q737498	458243	Q50761555	2.01803E+13	
41716418	1070	2528-8644	https://doaj.org/toc/2528-8644	Turkish Journal of Plastic Surgery	"Academic journal published by Turkish Society of Plastic Reconstructive and Aesthetic Surgeons , covering the subjects:  Medicine: Surgery"	Q737498	458243	Q50761558	2.01803E+13	
41716419	1070	2528-8733	https://doaj.org/toc/2528-8733	Harran Üniversitesi Mühendislik Dergisi	"Academic journal published by Harran University , covering the subjects:  Technology: Engineering (General). Civil engineering (General)"	Q737498				
41713471	1070	2528-9861	https://doaj.org/toc/2528-9861	Cumhuriyet İlahiyat Dergisi	"Academic journal published by Cumhuriyet University , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc."	Q737498	78209	Q50812502	2.01803E+13	
41716420	1070	2528-9918	https://doaj.org/toc/2528-9918	Hacettepe Üniversitesi Sağlık Bilimleri Fakültesi Dergisi	"Academic journal published by Hacettepe University , covering the subjects:  Medicine: Other systems of medicine: Miscellaneous systems and treatments | Medicine: Internal medicine: Specialties of internal medicine: Nutritional diseases. Deficiency diseas"	Q737498				
41713472	1070	2528-9969	https://doaj.org/toc/2528-9969	Uluslararası Politik Araştırmalar Dergisi	"Academic journal published by Politik Ekonomik ve Sosyal Araştırmalar Merkezi Derneği , covering the subjects:  Political science: Political science (General)"	Q737498	78209	Q50812501	2.01803E+13	
41716421	1070	2529-1947	https://doaj.org/toc/2529-1947	"Journal of Tourism, Heritage & Services Marketing"	"Academic journal published by Alexander Technological Institute of Thessaloniki , covering the subjects:  Social Sciences: Industries. Land use. Labor: Management. Industrial management | Social Sciences: Commerce: Business: Marketing. Distribution of pro"	Q737498				
41716422	1070	2529-9573	https://doaj.org/toc/2529-9573	Revista Iberoamericana de Bioética	"Academic journal published by Universidad Pontificia Comillas , covering the subjects:  Medicine: Medicine (General): Medical philosophy. Medical ethics | Social Sciences: Commerce: Business: Business ethics"	Q737498				
41713473	1070	2529-9727	https://doaj.org/toc/2529-9727	OBETS : Revista de Ciencias Sociales	"Academic journal published by Instituto Interuniversitario de Desarrollo Social y Paz, Universidad de Alicante , covering the subjects:  Social Sciences: Sociology (General) | Social Sciences: Social sciences (General)"	Q737498	78209	Q50812500	2.01803E+13	
41716424	1070	2529-9859	https://doaj.org/toc/2529-9859	Revista SOCAMPAR	"Academic journal published by Sociedad Castellano Manchega de Patología Respiratoria (SOCAMPAR) , covering the subjects:  Medicine"	Q737498				
41716425	1070	2530-1381	https://doaj.org/toc/2530-1381	Journal of Bioinformatics and Genomics	"Academic journal published by Cifra Publishing House , covering the subjects:  Science: Biology (General): Genetics"	Q737498				
41716426	1070	2530-4933	https://doaj.org/toc/2530-4933	Revista Otarq: Otras arqueologías	"Academic journal published by JAS Arqueología S.L.U. , covering the subjects:  Geography. Anthropology. Recreation: Anthropology | Auxiliary sciences of history: Archaeology"	Q737498				
41716427	1070	2530-4984	https://doaj.org/toc/2530-4984	IBJ Clinical Pharmacology	"Academic journal published by Iberoamerican Journals , covering the subjects:  Medicine: Therapeutics. Pharmacology"	Q737498				
41716428	1070	2530-7940	https://doaj.org/toc/2530-7940	Advances in Building Education	"Academic journal published by Universidad Politécnica de Madrid , covering the subjects:  Technology: Engineering (General). Civil engineering (General) | Technology: Building construction"	Q737498				
41716430	1070	2530-934X	https://doaj.org/toc/2530-934X	Modulema	"Academic journal published by Universidad de Granada , covering the subjects:  Education: Special aspects of education"	Q737498				
41716431	1070	2531-6133	https://doaj.org/toc/2531-6133	University of Bologna Law Review	"Academic journal published by University of Bologna , covering the subjects:  Law"	Q737498				
41716432	1070	2531-6605	https://doaj.org/toc/2531-6605	La camera blu	"Academic journal published by FeDOAPress - Federico II Open Access University  Press , covering the subjects:  Social Sciences: The family. Marriage. Woman: Women. Feminism"	Q737498	2346	Q19622316	2.01803E+13	
41716433	1070	2531-6672	https://doaj.org/toc/2531-6672	Groma	"Academic journal published by BraDypUS , covering the subjects:  Auxiliary sciences of history: Archaeology"	Q737498				
41716434	1070	2531-6710	https://doaj.org/toc/2531-6710	Società e diritti	"Academic journal published by University of Milan , covering the subjects:  Law | Social Sciences"	Q737498				
41716435	1070	2531-7342	https://doaj.org/toc/2531-7342	Italian Journal of Mycology	"Academic journal published by University of Bologna , covering the subjects:  Science: Biology (General) | Science: Botany"	Q737498				
41716436	1070	2531-8799	https://doaj.org/toc/2531-8799	Antropologia Pubblica	"Academic journal published by CLUEB , covering the subjects:  Geography. Anthropology. Recreation: Anthropology"	Q737498				
41716437	1070	2531-9906	https://doaj.org/toc/2531-9906	"UPLanD: Journal of Urban Planning, Landscape & Environmental Design"	"Academic journal published by MASTER PRO Ingegneri Associati , covering the subjects:  Fine Arts: Architecture: Aesthetics of cities. City planning and beautifying"	Q737498				
41716438	1070	2532-0289	https://doaj.org/toc/2532-0289	Layers. Archeologia Territorio Contesti	"Academic journal published by Università degli Studi di Cagliari , covering the subjects:  Auxiliary sciences of history: Archaeology"	Q737498				
41716439	1070	2532-1110	https://doaj.org/toc/2532-1110	Cartagine. Studi e Ricerche	"Academic journal published by Università degli Studi di Cagliari , covering the subjects:  Auxiliary sciences of history: Archaeology"	Q737498				
41716440	1070	2532-3091	https://doaj.org/toc/2532-3091	Educazione Aperta	"Academic journal published by Fasi di Luna , covering the subjects:  Education: Education (General) | Education: Theory and practice of education"	Q737498				
41716445	1070	2535-4051	https://doaj.org/toc/2535-4051	Nordic Journal of Comparative and International Education	"Academic journal published by Oslo and Akershus University College of Applied Sciences , covering the subjects:  Education: Education (General)"	Q737498				
41716446	1070	2536-4642	https://doaj.org/toc/2536-4642	Uluslararası Bilimsel Araştırmalar Dergisi	"Academic journal published by Yildiz Technical University , covering the subjects:  Social Sciences: Social sciences (General)"	Q737498				
41716448	1070	2536-4901	https://doaj.org/toc/2536-4901	Turkish Journal of Colorectal Disease	"Academic journal published by Galenos Yayinevi , covering the subjects:  Medicine: Internal medicine: Specialties of internal medicine: Diseases of the digestive system. Gastroenterology"	Q737498				
41713474	1070	2536-9822	https://doaj.org/toc/2536-9822	Journal of General Union of Arab Archaeologists	"Academic journal published by The General Union of Arab Archaeologists , covering the subjects:  Auxiliary sciences of history: Archaeology"	Q737498	78209	Q50812498	2.01803E+13	
41716449	1070	2537-141X	https://doaj.org/toc/2537-141X	Journal of Smart Economic Growth	"Academic journal published by Journal of Smart Economic Growth , covering the subjects:  Social Sciences: Economic theory. Demography: Economics as a science"	Q737498				
41713475	1070	2537-4044	https://doaj.org/toc/2537-4044	Analele Universităţii Bucureşti: Filosofie	"Academic journal published by Bucharest University Press , covering the subjects:  Philosophy. Psychology. Religion: Philosophy (General)"	Q737498	78209	Q50812496	2.01803E+13	
41716450	1070	2537-4850	https://doaj.org/toc/2537-4850	Territorial Identity and Development	"Academic journal published by Babes-Bolyai University, Cluj-Napoca , covering the subjects:  Geography. Anthropology. Recreation: Geography (General) | Social Sciences: Communities. Classes. Races: Urban groups. The city. Urban sociology: Urbanization. Ci"	Q737498				
41713476	1070	2537-5997	https://doaj.org/toc/2537-5997	Creativity and Innovation Journal	"Academic journal published by Editura Universitatii Transilvania din Brasov , covering the subjects:  Technology: Technology (General) | Social Sciences: Social sciences (General)"	Q737498	78209	Q50812494	2.01803E+13	
41716451	1070	2537-6187	https://doaj.org/toc/2537-6187	CSIE Working Papers Series	"Academic journal published by Academy of Economic Studies of Moldova , covering the subjects:  Social Sciences: Communities. Classes. Races: Urban groups. The city. Urban sociology: Regional economics. Space in economics"	Q737498				
41713477	1070	2538-1822	https://doaj.org/toc/2538-1822	Ikufīziyuluzhī-i Giyāhān-i Zirā̒ī	"Academic journal published by Islamic Azad University , covering the subjects:  Agriculture: Agriculture (General)"	Q737498	78209	Q50812493	2.01803E+13	
41713478	1070	2538-2128	https://doaj.org/toc/2538-2128	Communications in Combinatorics and Optimization	"Academic journal published by Azarbaijan Shahide Madani University , covering the subjects:  Science: Mathematics"	Q737498	78209	Q50812491	2.01803E+13	
41716453	1070	2538-225X	https://doaj.org/toc/2538-225X	Advances in Operator Theory	"Academic journal published by Tusi Mathematical Research Group , covering the subjects:  Science: Mathematics"	Q737498				
41713479	1070	2538-2462	https://doaj.org/toc/2538-2462	Journal of Cellular and Molecular Anesthesia	"Academic journal published by Shahid Beheshti University of Medical Sciences , covering the subjects:  Medicine: Surgery: Anesthesiology"	Q737498	78209	Q50812489	2.01803E+13	
41713480	1070	2538-2535	https://doaj.org/toc/2538-2535	Trends in Peptide and Protein Sciences	"Academic journal published by Shahid Beheshti University of Medical Sciences , covering the subjects:  Medicine | Science: Biology (General)"	Q737498	78209	Q50812488	2.01803E+13	
41713481	1070	2538-2977	https://doaj.org/toc/2538-2977	Pizhūhish/hā-yi Irtibāṭī	"Academic journal published by Research and Polling Center of Islamic Republic of Iran Broadcasting , covering the subjects:  Language and Literature: Philology. Linguistics: Communication. Mass media"	Q737498	78209	Q50812487	2.01803E+13	
41713482	1070	2538-4813	https://doaj.org/toc/2538-4813	Social Behavior Research & Health	"Academic journal published by Shahid Sadoughi University of Medical Sciences , covering the subjects:  Social Sciences"	Q737498	78209	Q50812486	2.01803E+13	
41713483	1070	2538-5070	https://doaj.org/toc/2538-5070	"Journal of Evidence Based Health Policy, Management & Economics"	"Academic journal published by Shahid Sadoughi University of Medical Sciences , covering the subjects:  Medicine: Public aspects of medicine"	Q737498	78209	Q50812485	2.01803E+13	
41713484	1070	2539-6161	https://doaj.org/toc/2539-6161	Engineering and Applied Science Research	"Academic journal published by Khon Kaen University , covering the subjects:  Technology: Technology (General)"	Q737498	78209	Q50812483	2.01803E+13	
41716456	1070	2539-6293	https://doaj.org/toc/2539-6293	Asia-Pacific Journal of Science and Technology	"Academic journal published by Khon Kaen University , covering the subjects:  Technology: Technology (General) | Science: Science (General)"	Q737498				
41713485	1070	2540-7597	https://doaj.org/toc/2540-7597	InfoTekJar: Jurnal Nasional Informatika dan Teknologi Jaringan	"Academic journal published by Universitas Islam Sumatera Utara , covering the subjects:  Science: Mathematics: Instruments and machines: Electronic computers. Computer science"	Q737498	78209	Q50812482	2.01803E+13	
41713486	1070	2540-8399	https://doaj.org/toc/2540-8399	Amwaluna: Jurnal Ekonomi dan Keuangan Syariah	"Academic journal published by Universitas Islam Bandung , covering the subjects:  Social Sciences: Economic theory. Demography: Economics as a science"	Q737498	78209	Q50812606	2.01803E+13	
41716457	1070	2540-8984	https://doaj.org/toc/2540-8984	JIPI (Jurnal Ilmiah Penelitian dan Pembelajaran Informatika)	"Academic journal published by STKIP PGRI Tulungagung , covering the subjects:  Technology: Technology (General): Industrial engineering. Management engineering: Information technology"	Q737498				
41713487	1070	2540-9395	https://doaj.org/toc/2540-9395	IJFAC (Indonesian Journal of Fundamental and Applied Chemistry)	"Academic journal published by Sriwijaya University , covering the subjects:  Science: Chemistry"	Q737498	78209	Q50812605	2.01803E+13	
41713488	1070	2540-9786	https://doaj.org/toc/2540-9786	STIPM (STI Policy and Management) Journal	"Academic journal published by Indonesian Institute of Sciences , covering the subjects:  Social Sciences: Commerce: Business"	Q737498	78209	Q50812604	2.01803E+13	
41713489	1070	2541-1667	https://doaj.org/toc/2541-1667	Dirosat: Journal of Islamic Studies	"Academic journal published by Institut Dirosat Islamiyah Al-Amien , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam"	Q737498	78209	Q50812603	2.01803E+13	
41713490	1070	2541-1683	https://doaj.org/toc/2541-1683	Harmonia: Journal of Arts Research and Education	"Academic journal published by Universitas Negeri Semarang , covering the subjects:  Fine Arts: Arts in general"	Q737498	78209	Q50812602	2.01803E+13	
41713491	1070	2541-2132	https://doaj.org/toc/2541-2132	Indonesian Journal of Educational Research	"Academic journal published by Institut Agama Islam Negeri (IAIN) Sulthan Thaha Saifuddin , covering the subjects:  Education: Education (General)"	Q737498	78209	Q50812601	2.01803E+13	
41716458	1070	2541-2205	https://doaj.org/toc/2541-2205	Indonesian Journal of Combinatorics	"Academic journal published by InaCombS; Universitas Jember; dan Universitas Indonesia , covering the subjects:  Science: Mathematics"	Q737498				
41713492	1070	2541-2221	https://doaj.org/toc/2541-2221	Cogito Smart Journal	"Academic journal published by Universitas Klabat , covering the subjects:  Science: Mathematics: Instruments and machines: Electronic computers. Computer science"	Q737498	78209	Q50812599	2.01803E+13	
41713493	1070	2541-2272	https://doaj.org/toc/2541-2272	Qanun Medika: Jurnal Kedokteran Fakultas Kedokteran Universitas Muhammadiyah Surabaya	"Academic journal published by Universitas Muhammadiyah Surabaya , covering the subjects:  Medicine: Medicine (General)"	Q737498	78209	Q50812598	2.01803E+13	
41713494	1070	2541-2345	https://doaj.org/toc/2541-2345	Jurnal Ius Constituendum	"Academic journal published by Universitas Semarang , covering the subjects:  Law: Law in general. Comparative and uniform law. Jurisprudence"	Q737498	78209	Q50812597	2.01803E+13	
41713495	1070	2541-2515	https://doaj.org/toc/2541-2515	Publisia (Jurnal Ilmu Administrasi Publik)	"Academic journal published by Universitas Merdeka Malang , covering the subjects:  Political science: Political institutions and public administration (General)"	Q737498	78209	Q50812596	2.01803E+13	
41716459	1070	2541-2558	https://doaj.org/toc/2541-2558	Kajian Linguistik dan Sastra	"Academic journal published by Muhammadiyah University Press , covering the subjects:  Language and Literature: Philology. Linguistics"	Q737498				
41713496	1070	2541-2779	https://doaj.org/toc/2541-2779	Indonesian Journal of Educational Counseling	"Academic journal published by Universitas Mathla'ul Anwar Banten , covering the subjects:  Education: Special aspects of education"	Q737498	78209	Q50812595	2.01803E+13	
41713497	1070	2541-3627	https://doaj.org/toc/2541-3627	Millati: Journal of Islamic Studies and Humanities	"Academic journal published by Institut Agama Islam Negeri (IAIN) Salatiga , covering the subjects:  General Works: History of scholarship and learning. The humanities | Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam"	Q737498	78209	Q50812594	2.01803E+13	
41713498	1070	2541-4216	https://doaj.org/toc/2541-4216	Briliant	"Academic journal published by Universitas Nahdlatul Ulama Blitar , covering the subjects:  Education: Education (General)"	Q737498	78209	Q50812593	2.01803E+13	
41713499	1070	2541-4313	https://doaj.org/toc/2541-4313	Fountain of Informatics Journal	"Academic journal published by University of Darussalam Gontor , covering the subjects:  Technology: Technology (General): Industrial engineering. Management engineering: Information technology | Science: Mathematics: Instruments and machines: Electronic c"	Q737498	78209	Q50812592	2.01803E+13	
41713500	1070	2541-4984	https://doaj.org/toc/2541-4984	Refleksi Hukum	"Academic journal published by Universitas Kristen Satya Wacana , covering the subjects:  Law: Law in general. Comparative and uniform law. Jurisprudence"	Q737498	78209	Q50812591	2.01803E+13	
41713501	1070	2541-5298	https://doaj.org/toc/2541-5298	Sriwijaya Law Review	"Academic journal published by Sriwijaya University , covering the subjects:  Law: Law in general. Comparative and uniform law. Jurisprudence"	Q737498	78209	Q50812590	2.01803E+13	
41713502	1070	2541-5972	https://doaj.org/toc/2541-5972	International Journal of Marine Engineering Innovation and Research	"Academic journal published by Institut Teknologi Sepuluh Nopember , covering the subjects:  Naval Science: Naval architecture. Shipbuilding. Marine engineering"	Q737498	78209	Q50812588	2.01803E+13	
41716460	1070	2541-6111	https://doaj.org/toc/2541-6111	Riset Akuntansi dan Keuangan Indonesia	"Academic journal published by Muhammadiyah University Press , covering the subjects:  Social Sciences: Commerce: Business: Accounting. Bookkeeping | Social Sciences: Finance"	Q737498				
41713503	1070	2541-6340	https://doaj.org/toc/2541-6340	JAICT (Journal of Applied Information and Communication Technologies)	"Academic journal published by Politeknik Negeri Semarang , covering the subjects:  Technology: Technology (General): Industrial engineering. Management engineering: Information technology | Language and Literature: Philology. Linguistics: Communication. M"	Q737498	78209	Q50812585	2.01803E+13	
41713504	1070	2541-6545	https://doaj.org/toc/2541-6545	Li Falah: Jurnal Studi Ekonomi dan Bisnis Islam	"Academic journal published by Institut Agama Islam Negeri Kendari , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam | Social Sciences: Commerce: Business"	Q737498	78209	Q50812584	2.01803E+13	
41713505	1070	2541-6960	https://doaj.org/toc/2541-6960	Yupa: Historical Studies Journal	"Academic journal published by Mulawarman University , covering the subjects:  History (General) and history of Europe: History (General)"	Q737498	78209	Q50812583	2.01803E+13	
41713506	1070	2541-7738	https://doaj.org/toc/2541-7738	Učënye Zapiski Kazanskogo Universiteta: Seriâ Gumanitarnye Nauki	"Academic journal published by Kazan Federal University , covering the subjects:  General Works: History of scholarship and learning. The humanities"	Q737498	78209	Q50812579	2.01803E+13	
41713507	1070	2541-7746	https://doaj.org/toc/2541-7746	Učënye Zapiski Kazanskogo Universiteta: Seriâ Fiziko-Matematičeskie Nauki	"Academic journal published by Kazan Federal University , covering the subjects:  Science: Mathematics"	Q737498	78209	Q50812581	2.01803E+13	
41713508	1070	2542-0429	https://doaj.org/toc/2542-0429	Mir Èkonomiki i Upravleniâ	"Academic journal published by Novosibirsk State University Press , covering the subjects:  Social Sciences: Economic theory. Demography: Economics as a science"	Q737498	78209	Q50812587	2.01803E+13	
41713509	1070	2542-064X	https://doaj.org/toc/2542-064X	Učënye Zapiski Kazanskogo Universiteta. Seriâ Estestvennye Nauki	"Academic journal published by Kazan Federal University , covering the subjects:  Science"	Q737498	78209	Q50812586	2.01803E+13	
41713510	1070	2542-1514	https://doaj.org/toc/2542-1514	Pravoprimenenie	"Academic journal published by Dostoevsky Omsk State University , covering the subjects:  Law"	Q737498	78209	Q50812577	2.01803E+13	
41713511	1070	2542-2758	https://doaj.org/toc/2542-2758	Birat Journal of Health Sciences	"Academic journal published by Birat Medical College and Teaching Hospital , covering the subjects:  Medicine: Medicine (General)"	Q737498	78209	Q50812576	2.01803E+13	
41716461	1070	2542-2987	https://doaj.org/toc/2542-2987	Revista Scientific	"Academic journal published by Instituto Internacional de Investigación y Desarrollo Tecnológico Educativo , covering the subjects:  Social Sciences"	Q737498				
41716462	1070	2542-3045	https://doaj.org/toc/2542-3045	Journal of Veterinary Andrology	"Academic journal published by Centro de Estudios Superiores e Investigación en Ciencias del Agro (CESICA) , covering the subjects:  Agriculture: Animal culture: Veterinary medicine"	Q737498				
41716463	1070	2542-3142	https://doaj.org/toc/2542-3142	Revista Gestión I+D	"Academic journal published by Universidad Central de Venezuela , covering the subjects:  Social Sciences: Industries. Land use. Labor: Management. Industrial management | Social Sciences: Commerce: Business"	Q737498				
41716464	1070	2542-4653	https://doaj.org/toc/2542-4653	SciPost Physics	"Academic journal published by SciPost , covering the subjects:  Science: Physics"	Q737498				
41716467	1070	2542-5196	https://doaj.org/toc/2542-5196	Lancet Planetary Health	"Academic journal published by Elsevier , covering the subjects:  Geography. Anthropology. Recreation: Environmental sciences"	Q737498				
41716468	1070	2543-1587	https://doaj.org/toc/2543-1587	Early Modern Low Countries	"Academic journal published by Utrecht University Library Open Access Journals (Publishing Services) , covering the subjects:  History (General) and history of Europe: History of Low Countries - Benelux Countries"	Q737498				
41713512	1070	2543-537X	https://doaj.org/toc/2543-537X	Przedsiębiorczość Międzynarodowa	"Academic journal published by Cracow University of Economics , covering the subjects:  Social Sciences: Industries. Land use. Labor | Social Sciences: Finance"	Q737498	78209	Q50812575	2.01803E+13	
41716469	1070	2543-912X	https://doaj.org/toc/2543-912X	Engineering Management in Production and Services	"Academic journal published by De Gruyter Open , covering the subjects:  Technology: Manufactures: Production management. Operations management"	Q737498	458243	Q50761518	2.01803E+13	
41716470	1070	2543-9391	https://doaj.org/toc/2543-9391	Przegląd Narodowościowy	"Academic journal published by De Gruyter Open , covering the subjects:  Political science: International relations | Social Sciences: Sociology (General)"	Q737498	458243	Q50761516	2.01803E+13	
41716471	1070	2544-0349	https://doaj.org/toc/2544-0349	Infection International	"Academic journal published by De Gruyter Open , covering the subjects:  Medicine: Internal medicine: Infectious and parasitic diseases"	Q737498	458243	Q50761514	2.01803E+13	
41716472	1070	2544-3682	https://doaj.org/toc/2544-3682	Aviation Advances & Maintenance	"Academic journal published by De Gruyter Open , covering the subjects:  Technology: Motor vehicles. Aeronautics. Astronautics"	Q737498	458243	Q50761511	2.01803E+13	
41716473	1070	2545-5818	https://doaj.org/toc/2545-5818	"Arid Zone Journal of Engineering, Technology and Environment"	"Academic journal published by University of Maiduguri , covering the subjects:  Technology: Engineering (General). Civil engineering (General)"	Q737498	458243	Q50761508	2.01803E+13	
41716474	1070	2545-6504	https://doaj.org/toc/2545-6504	Zona Franca	"Academic journal published by Centro de Estudios Interdisciplinarios de las Mujeres , covering the subjects:  Social Sciences: The family. Marriage. Woman: Women. Feminism"	Q737498	458243	Q50425508	2.01803E+13	
41716475	1070	2547-9458	https://doaj.org/toc/2547-9458	SineFilozofi	"Academic journal published by SineFilozofi , covering the subjects:  Language and Literature: Literature (General): Drama: Motion pictures | Philosophy. Psychology. Religion: Philosophy (General)"	Q737498	458243	Q50761506	2.01803E+13	
41716476	1070	2547-9512	https://doaj.org/toc/2547-9512	Journal of Management Economics Literature Islamic and Political Sciences: JOMELIPS	"Academic journal published by University of Bartin , covering the subjects:  Social Sciences: Social sciences (General)"	Q737498	458243	Q50761505	2.01803E+13	
41716477	1070	2548-0391	https://doaj.org/toc/2548-0391	Journal of Engineering Technology and Applied Sciences	"Academic journal published by Journal of Engineering Technology and Applied Sciences , covering the subjects:  Technology: Engineering (General). Civil engineering (General) | Science: Science (General)"	Q737498	458243	Q50425515	2.01803E+13	
41716479	1070	2548-1010	https://doaj.org/toc/2548-1010	Sağlık Akademisi Kastamonu	"Academic journal published by Kastamonu University , covering the subjects:  Medicine: Medicine (General)"	Q737498	458243	Q50761503	2.01803E+13	
41713513	1070	2548-1401	https://doaj.org/toc/2548-1401	Jurnal Riset Akuntansi dan Bisnis Airlangga	"Academic journal published by Universitas Airlangga , covering the subjects:  Social Sciences: Commerce: Business: Accounting. Bookkeeping"	Q737498	78209	Q50812573	2.01803E+13	
41716480	1070	2548-1819	https://doaj.org/toc/2548-1819	Jurnal Mercumatika: Jurnal Penelitian Matematika dan Pendidikan Matematika	"Academic journal published by Universitas Mercu Buana Yogyakarta , covering the subjects:  Education: Education (General) | Science: Mathematics"	Q737498	458243	Q50761502	2.01803E+13	
41716481	1070	2548-2297	https://doaj.org/toc/2548-2297	Symmetry: Pasundan Journal of Research in Mathematics Learning and Education	"Academic journal published by Universitas Pasundan , covering the subjects:  Education: Education (General) | Science: Mathematics"	Q737498	458243	Q50761500	2.01803E+13	
41713514	1070	2548-2335	https://doaj.org/toc/2548-2335	International Journal of Zakat	"Academic journal published by Center of Strategic Studies BAZNAS , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam"	Q737498	78209	Q50812572	2.01803E+13	
41713515	1070	2548-298X	https://doaj.org/toc/2548-298X	Ekuitas: Jurnal Ekonomi dan Keuangan	"Academic journal published by Sekolah Tinggi Ilmu Ekonomi Indonesia Surabaya , covering the subjects:  Social Sciences: Economic theory. Demography: Economics as a science"	Q737498	78209	Q50812571	2.01803E+13	
41713516	1070	2548-317X	https://doaj.org/toc/2548-317X	Indonesia Prime	"Academic journal published by Indonesia Prime , covering the subjects:  Social Sciences: Social sciences (General)"	Q737498	78209	Q50812570	2.01803E+13	
41713517	1070	2548-3234	https://doaj.org/toc/2548-3234	SCHOULID: Indonesian Journal of School Counseling	"Academic journal published by Indonesian Counselor Association , covering the subjects:  Education: Special aspects of education"	Q737498	78209	Q50812569	2.01803E+13	
41713518	1070	2548-3447	https://doaj.org/toc/2548-3447	Ibriez: Jurnal Kependidikan Dasar Islam Berbasis Sains	"Academic journal published by STAIN Ponorogo , covering the subjects:  Education: Education (General)"	Q737498	78209	Q50812568	2.01803E+13	
41713519	1070	2548-348X	https://doaj.org/toc/2548-348X	COUNS-EDU: The International Journal of Counseling and Education	"Academic journal published by Indonesian Counselor Association (IKI) , covering the subjects:  Education: Special aspects of education"	Q737498	78209	Q50812567	2.01803E+13	
41713520	1070	2548-5857	https://doaj.org/toc/2548-5857	INJECT: Interdisciplinary Journal of Communication	"Academic journal published by Institut Agama Islam Negeri (IAIN) Salatiga , covering the subjects:  Language and Literature: Philology. Linguistics: Communication. Mass media | Philosophy. Psychology. Religion: Religions. Mythology. Rationalism: Philosoph"	Q737498	78209	Q50812566	2.01803E+13	
41716482	1070	2548-6020	https://doaj.org/toc/2548-6020	Attarbiyah: Journal of Islamic Culture and Education	"Academic journal published by Institut Agama Islam Negeri (IAIN) Salatiga , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam"	Q737498	458243	Q50761498	2.01803E+13	
41716483	1070	2548-6543	https://doaj.org/toc/2548-6543	"JADECS (Journal of Art, Design, Art Education and Culture Studies)"	"Academic journal published by Universitas Negeri Malang , covering the subjects:  Fine Arts"	Q737498	458243	Q50761495	2.01803E+13	
41713521	1070	2548-6616	https://doaj.org/toc/2548-6616	Arabi: Journal of Arabic Studies	"Academic journal published by IMLA (Arabic Teacher and Lecturer Association of Indonesia) , covering the subjects:  Language and Literature: Oriental languages and literatures"	Q737498	78209	Q50812564	2.01803E+13	
41713522	1070	2548-7833	https://doaj.org/toc/2548-7833	Jurnal Sportif	"Academic journal published by Universitas Nusantara PGRI Kediri , covering the subjects:  Geography. Anthropology. Recreation: Recreation. Leisure: Sports"	Q737498	78209	Q50812562	2.01803E+13	
41716484	1070	2548-818X	https://doaj.org/toc/2548-818X	Soepra: Jurnal Hukum Kesehatan	"Academic journal published by Soegijapranata Catholic University , covering the subjects:  Law: Law in general. Comparative and uniform law. Jurisprudence: Comparative law. International uniform law: Medical legislation"	Q737498	458243	Q50761494	2.01803E+13	
41713523	1070	2548-8457	https://doaj.org/toc/2548-8457	IJoLE: International Journal of Language Education	"Academic journal published by Universitas Negeri Makassar , covering the subjects:  Education: Education (General) | Language and Literature: Philology. Linguistics"	Q737498	78209	Q50812561	2.01803E+13	
41713524	1070	2548-9127	https://doaj.org/toc/2548-9127	Momentum: Physics Education Journal	"Academic journal published by Universitas Kanjuruhan Malang , covering the subjects:  Education: Education (General) | Science: Physics"	Q737498	78209	Q50812560	2.01803E+13	
41716486	1070	2549-0311	https://doaj.org/toc/2549-0311	Prosiding HIPKIN JATENG	"Academic journal published by Universitas Negeri Semarang , covering the subjects:  Education: Special aspects of education"	Q737498	458243	Q50761492	2.01803E+13	
41716487	1070	2549-0389	https://doaj.org/toc/2549-0389	IJIE (Indonesian Journal of Informatics Education)	"Academic journal published by Universitas Sebelas Maret , covering the subjects:  Education: Education (General) | Science: Mathematics: Instruments and machines: Electronic computers. Computer science"	Q737498	458243	Q50761490	2.01803E+13	
41716488	1070	2549-0486	https://doaj.org/toc/2549-0486	Biosfer: Jurnal Biologi dan Pendidikan Biologi	"Academic journal published by Universitas Pasundan , covering the subjects:  Education: Education (General) | Science: Biology (General)"	Q737498	458243	Q50761489	2.01803E+13	
41713525	1070	2549-0850	https://doaj.org/toc/2549-0850	al-Uqud: Journal of Islamic Economics	"Academic journal published by Universitas Negeri Surabaya , covering the subjects:  Philosophy. Psychology. Religion: Islam. Bahai Faith. Theosophy, etc.: Islam | Social Sciences: Economic theory. Demography: Economics as a science"	Q737498	78209	Q50812559	2.01803E+13	
